ISO3;Region;SubRegion;Country/Territory;SourceType;Year;DrugGroup;DrugSubGroup;DrugName;quantity;unit;KgEquivalent;Comment
AND;Europe;Western and Central Europe;Andorra;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;25,000;Gram;0,030;
AND;Europe;Western and Central Europe;Andorra;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;31,000;Unit;0,010;
AND;Europe;Western and Central Europe;Andorra;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;22,000;Gram;0,020;
AND;Europe;Western and Central Europe;Andorra;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;4,000;Unit;0,000;
AND;Europe;Western and Central Europe;Andorra;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);8383,000;Gram;8,380;
AND;Europe;Western and Central Europe;Andorra;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);126,000;Cigarette;0,060;
AND;Europe;Western and Central Europe;Andorra;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;5,000;Plants;0,500;
AND;Europe;Western and Central Europe;Andorra;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);1288,000;Gram;1,290;
AND;Europe;Western and Central Europe;Andorra;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);28,000;Cigarette;0,000;
AND;Europe;Western and Central Europe;Andorra;ARQ;2017;Cocaine-type;Cocaine;Cocaine;124,000;Gram;0,120;
AND;Europe;Western and Central Europe;Andorra;ARQ;2017;Hallucinogens;LSD;LSD;4,000;Gram;0,000;
AND;Europe;Western and Central Europe;Andorra;ARQ;2017;Hallucinogens;LSD;LSD;46,000;Unit;0,000;
AND;Europe;Western and Central Europe;Andorra;ARQ;2017;Opioids;Heroin;Heroin;3,000;Gram;0,000;
AND;Europe;Western and Central Europe;Andorra;ARQ;2017;Opioids;Pharmaceutical opioids;Methadone;8,000;Unit;0,000;
AND;Europe;Western and Central Europe;Andorra;ARQ;2016;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;9,100;Gram;0,010;
AND;Europe;Western and Central Europe;Andorra;ARQ;2016;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;7,000;Tablet;0,000;
AND;Europe;Western and Central Europe;Andorra;ARQ;2016;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;67,200;Gram;0,070;
AND;Europe;Western and Central Europe;Andorra;ARQ;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);2802,220;Gram;2,800;
AND;Europe;Western and Central Europe;Andorra;ARQ;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);99,000;Cigarette;0,050;
AND;Europe;Western and Central Europe;Andorra;ARQ;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);29246,020;Gram;29,250;
AND;Europe;Western and Central Europe;Andorra;ARQ;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);31,000;Cigarette;0,000;
AND;Europe;Western and Central Europe;Andorra;ARQ;2016;Cocaine-type;Cocaine;Cocaine;97,300;Gram;0,100;
AND;Europe;Western and Central Europe;Andorra;ARQ;2016;Hallucinogens;LSD;LSD;1,800;Gram;0,000;
AND;Europe;Western and Central Europe;Andorra;ARQ;2016;Opioids;Heroin;Heroin;7,200;Gram;0,010;
AND;Europe;Western and Central Europe;Andorra;ARQ;2016;Opioids;Opium;Opium;6,000;Gram;0,010;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;0,001;Kilograms;0,001;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;7,000;Units;0,700;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);11891,070;Grams;11,891;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis seed;Cannabis seed;3,000;Units;0,000;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Other types of cannabis;Other types of cannabis;192,000;Grams;0,192;cannabis herb or resin/tobacco mixture
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Other types of cannabis;Other types of cannabis;24,840;Grams;0,025;substance containing THC
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Other types of cannabis;Other types of cannabis;39,000;Grams;0,039;CBD
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Other types of cannabis;Other types of cannabis;2,000;Units;0,000;cannabis tops
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Other types of cannabis;Other types of cannabis;157,000;Units;0,000;cannabis joint
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Cannabis-type drugs (excluding synthetic cannabinoids);Other types of cannabis;Other types of cannabis;4,000;Units;0,000;Space cake
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Cocaine-type;Cocaine;Cocaine hydrochloride;11234,060;Grams;11,234;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Hallucinogens;LSD;Lysergic acid diethylamide (LSD);3,000;Blotter paper;0,000;2 blotters 1P-LSD and 1 LSD blotter
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Hallucinogens;Other Hallucinogens;Mushrooms (hallucinogenic);105,800;Grams;0,106;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Hallucinogens;Other Hallucinogens;Other hallucinogens;0,017;Grams;0,000;1cp-LSD
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Hallucinogens;Other Hallucinogens;Phencyclidine (PCP);1,500;Grams;0,002;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Hallucinogens;Other Hallucinogens;Phencyclidine (PCP);1,000;;0,000;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;NPS;Ketamine and phencyclidine-type substances;Ketamine and phencyclidine-type substances;1,900;Grams;0,002;Ketamine
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;NPS;Phenethylamines;2C (psychedelics);5,000;Tablets;0,000;2C-B-Fly 10mg
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;NPS;Plant-based NPS;Khat;18200,000;Grams;18,200;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Opioids;Heroin;Heroin;1472,360;Grams;1,472;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Opioids;Other illicit opiates;Other illicit opiates;2,400;Grams;0,002;Speedball (mixture of heroin and cocaine)
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Opioids;Other illicit opiates;Other illicit opiates;65,000;Units;0,003;Speedball (mixture of heroin and cocaine)
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Opioids;Other illicit opioids;Other illicit opioids;0,500;Grams;0,001;Heroin balls
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Opioids;Other illicit opioids;Other illicit opioids;30,000;Units;0,001;Heroin balls
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Opioids;Pharmaceutical opioids;Codeine;30,000;Tablets;0,002;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Opioids;Pharmaceutical opioids;Methadone;286,200;Millilitres;0,286;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Opioids;Pharmaceutical opioids;Oxycodone;2,000;Tablets;0,000;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Opioids;Pharmaceutical opioids;Pharmaceutical opioids;1368,000;Grams;1,368;Mephenon
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Opioids;Pharmaceutical opioids;Tramadol;159,000;Units;0,008;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Precursors;Other precursors;Other precursors;10,200;Grams;0,010;Bicarbonat
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Sedatives and tranquillizers;Benzodiazepines;Benzodiazepines;4,300;Grams;0,004;Benzodiazepines unspecified
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Sedatives and tranquillizers;Benzodiazepines;Benzodiazepines;2,000;Grams;0,002;Etizolam
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Sedatives and tranquillizers;Benzodiazepines;Benzodiazepines;350,000;Tablets;0,004;Etizolam
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Sedatives and tranquillizers;Benzodiazepines;Benzodiazepines;50,000;Tablets;0,001;Clonazolam 0.5mg
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Sedatives and tranquillizers;Benzodiazepines;Bromazepam;12,000;Tablets;0,000;
LUX;Europe;Western and Central Europe;Luxembourg;ARQ;2020;Sedatives and tranquillizers;Benzodiazepines;Diazepam;5,000;Tablets;0,000;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;8,920;Kilogram;8,920;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;77922,000;Tablet;21,120;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;122,210;Kilogram;122,210;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Amphetamine-type stimulants (excluding “ecstasy”);Methamphetamine;Methamphetamine;31,200;Kilogram;31,200;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);1216,410;Kilogram;1216,410;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis oil;Cannabis oil;4,360;Kilogram;4,360;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;26568,000;Plants;2656,800;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);147,100;Kilogram;147,100;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Cocaine-type;Cocaine;Cocaine;87,120;Kilogram;87,120;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Cocaine-type;Cocaine;Cocaine;3,200;Kilogram;3,200;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Hallucinogens;LSD;LSD;3440,000;Dose;0,000;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;NPS;Plant-based NPS;Mushrooms (hallucinogenic);36,770;Kilogram;36,770;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Opioids;Heroin;Heroin;94,640;Kilogram;94,640;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Opioids;Other illicit opiates;;0,260;Kilogram;0,260;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Opioids;Opium;Opium;22,470;Kilogram;22,470;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Opioids;Poppy straw (seed heads, pods or capsules);Poppy straw (seed heads, pods or capsules);21,060;Kilogram;21,060;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Opioids;Pharmaceutical opioids;Buprenorphine;528,000;Tablet;0,030;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Opioids;Pharmaceutical opioids;Codeine;54,000;Tablet;0,000;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Opioids;Pharmaceutical opioids;Fentanyl;5,000;Tablet;0,000;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Opioids;Pharmaceutical opioids;Methadone;1558,000;Tablet;0,080;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Opioids;Pharmaceutical opioids;Tramadol;36636,000;Tablet;1,830;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Sedatives and tranquillizers;Barbiturates;Barbiturates;0,620;Kilogram;0,620;
AUT;Europe;Western and Central Europe;Austria;ARQ;2019;Sedatives and tranquillizers;Non-specified sedatives and tranquillizers;Non-specified sedatives and tranquillizers;7790,000;Tablet;0,080;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;12,160;Kilogram;12,160;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;83037,000;Tablet;22,500;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;76,770;Kilogram;76,770;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Amphetamine-type stimulants (excluding “ecstasy”);Methamphetamine;Methamphetamine;8,000;Kilogram;8,000;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);1381,580;Kilogram;1381,580;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis oil;Cannabis oil;7,440;Kilogram;7,440;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;24571,000;Plants;2457,100;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);110,610;Kilogram;110,610;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Cocaine-type;Cocaine;Cocaine;74,990;Kilogram;74,990;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Cocaine-type;Cocaine;Cocaine;0,100;Gram;0,000;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Hallucinogens;LSD;LSD;3564,000;Dose;0,000;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;NPS;Plant-based NPS;Mushrooms (hallucinogenic);1,120;Kilogram;1,120;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Opioids;Heroin;Heroin;76,360;Kilogram;76,360;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Opioids;Other illicit opiates;;0,030;Kilogram;0,030;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Opioids;Other illicit opiates;;773,790;Kilogram;773,790;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Opioids;Opium;Opium;3,530;Kilogram;3,530;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Opioids;Pharmaceutical opioids;Buprenorphine;4254,000;Tablet;0,210;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Opioids;Pharmaceutical opioids;Codeine;104,000;Tablet;0,010;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Opioids;Pharmaceutical opioids;Fentanyl;2,000;Tablet;0,000;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Opioids;Pharmaceutical opioids;Methadone;2953,000;Tablet;0,150;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Opioids;Pharmaceutical opioids;Tramadol;52322,000;Tablet;2,620;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Sedatives and tranquillizers;Benzodiazepines;Benzodiazepines;7043,000;Tablet;0,070;
AUT;Europe;Western and Central Europe;Austria;ARQ;2018;Sedatives and tranquillizers;GBL/GHB;GBL/GHB;0,240;Kilogram;0,240;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;3,570;Kilogram;3,570;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;446465,000;Tablet;120,990;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;50,270;Kilogram;50,270;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Amphetamine-type stimulants (excluding “ecstasy”);Methamphetamine;Methamphetamine;5,040;Kilogram;5,040;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);1556,990;Kilogram;1556,990;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis oil;Cannabis oil;1,980;Kilogram;1,980;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;31102,000;Plants;3110,200;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis resin (hashish);Cannabis resin (hashish);100,230;Kilogram;100,230;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Cocaine-type;Cocaine;Cocaine;71,420;Kilogram;71,420;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Cocaine-type;Cocaine;Cocaine;0,010;Kilogram;0,010;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Hallucinogens;LSD;LSD;1374,000;Dose;0,000;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;NPS;Plant-based NPS;Mushrooms (hallucinogenic);1,500;Kilogram;1,500;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Opioids;Heroin;Heroin;69,950;Kilogram;69,950;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Opioids;Other illicit opiates;;15,150;Kilogram;15,150;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Opioids;Opium;Opium;0,370;Kilogram;0,370;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Opioids;Poppy straw (seed heads, pods or capsules);Poppy straw (seed heads, pods or capsules);0,200;Kilogram;0,200;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Opioids;Pharmaceutical opioids;Buprenorphine;3881,000;Tablet;0,190;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Opioids;Pharmaceutical opioids;Codeine;217,000;Tablet;0,010;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Opioids;Pharmaceutical opioids;Fentanyl;6,000;Tablet;0,000;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Opioids;Pharmaceutical opioids;Methadone;199,000;Tablet;0,010;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Opioids;Pharmaceutical opioids;Tramadol;43873,000;Tablet;2,190;
AUT;Europe;Western and Central Europe;Austria;ARQ;2017;Sedatives and tranquillizers;Benzodiazepines;Benzodiazepines;7778,000;Tablet;0,080;
AUT;Europe;Western and Central Europe;Austria;ARQ;2016;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;5,950;Kilogram;5,950;
AUT;Europe;Western and Central Europe;Austria;ARQ;2016;Amphetamine-type stimulants (excluding “ecstasy”);“Ecstasy”-type substances;“Ecstasy”-type substances;29485,000;Tablet;7,990;
AUT;Europe;Western and Central Europe;Austria;ARQ;2016;Amphetamine-type stimulants (excluding “ecstasy”);Amphetamine;Amphetamine;87,650;Kilogram;87,650;
AUT;Europe;Western and Central Europe;Austria;ARQ;2016;Amphetamine-type stimulants (excluding “ecstasy”);Methamphetamine;Methamphetamine;4,800;Kilogram;4,800;
AUT;Europe;Western and Central Europe;Austria;ARQ;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis herb (marijuana);Cannabis herb (marijuana);913,460;Kilogram;913,460;
AUT;Europe;Western and Central Europe;Austria;ARQ;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis oil;Cannabis oil;3,570;Kilogram;3,570;
AUT;Europe;Western and Central Europe;Austria;ARQ;2016;Cannabis-type drugs (excluding synthetic cannabinoids);Cannabis plants;Cannabis plants;24166,000;Plants;2416,600;
