Source,Region,SubRegion,Country/Territory,DrugGroup,Drug,DrugState,LevelOfSale,Year,Typical purity,Minimum purity,Maximum purity,Purity
ARQ,Europe,Western and Central Europe,Slovakia,Cocaine-type,Cocaine,,Street,2019,0.53,0.12,0.88,% (percent)
ARQ,Europe,Western and Central Europe,Slovakia,Cocaine-type,Cocaine,,Wholesale,2017,0.92,0.75,0.93,% (percent)
ARQ,Europe,Western and Central Europe,Slovakia,Cocaine-type,Cocaine,,Street,2017,0.71,0.13,0.75,% (percent)
ARQ,Europe,Western and Central Europe,Slovakia,Cocaine-type,Cocaine,,Street,2016,0.20,0.15,0.30,% (percent)
ARQ,Europe,Western and Central Europe,Slovakia,Opioids,Heroin,,Street,2019,0.10,0.03,0.24,% (percent)
ARQ,Europe,Western and Central Europe,Slovakia,Opioids,Heroin,,Street,2017,0.06,0.03,0.08,% (percent)
ARQ,Europe,Western and Central Europe,Slovakia,Opioids,Heroin,,Wholesale,2017,0.08,0.06,0.31,% (percent)
ARQ,Europe,Western and Central Europe,Slovenia,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2017,107.00,5.00,195.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Slovenia,Amphetamine-type stimulants,Amphetamine,,Street,2017,0.09,0.02,0.35,% (percent)
ARQ,Europe,Western and Central Europe,Slovenia,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2017,0.11,0.00,0.23,% (percent)
ARQ,Europe,Western and Central Europe,Slovenia,Cannabis-type drugs,Cannabis resin (hashish),,Street,2017,0.15,0.01,0.34,% (percent)
ARQ,Europe,Western and Central Europe,Slovenia,Cocaine-type,Cocaine,,Wholesale,2017,0.70,0.66,0.71,% (percent)
ARQ,Europe,Western and Central Europe,Slovenia,Cocaine-type,Cocaine,,Street,2017,0.72,0.29,0.85,% (percent)
ARQ,Europe,Western and Central Europe,Slovenia,Opioids,Heroin,,Wholesale,2017,0.33,0.11,0.54,% (percent)
ARQ,Europe,Western and Central Europe,Slovenia,Opioids,Heroin,,Street,2017,0.10,0.02,0.55,% (percent)
ARQ,Europe,Western and Central Europe,Spain,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Wholesale,2018,250.00,,,Mg/Tablet
ARQ,Europe,Western and Central Europe,Spain,Cocaine-type,Cocaine,,Street,2019,0.45,,,% (percent)
ARQ,Europe,Western and Central Europe,Spain,Cocaine-type,Cocaine,,Wholesale,2019,0.70,,,% (percent)
ARQ,Europe,Western and Central Europe,Spain,Cocaine-type,Cocaine,,Street,2018,0.44,,,% (percent)
ARQ,Europe,Western and Central Europe,Spain,Cocaine-type,Cocaine,,Wholesale,2018,0.69,,,% (percent)
ARQ,Europe,Western and Central Europe,Spain,Cocaine-type,Cocaine,,Street,2017,0.44,,,% (percent)
ARQ,Europe,Western and Central Europe,Spain,Cocaine-type,Cocaine,,Wholesale,2017,0.68,,,% (percent)
ARQ,Europe,Western and Central Europe,Spain,Cocaine-type,Cocaine,,Street,2016,0.40,,,% (percent)
ARQ,Europe,Western and Central Europe,Spain,Cocaine-type,Cocaine,,Wholesale,2016,0.64,,,% (percent)
ARQ,Europe,Western and Central Europe,Spain,Opioids,Heroin,,Wholesale,2019,0.41,,,% (percent)
ARQ,Europe,Western and Central Europe,Spain,Opioids,Heroin,,Street,2018,0.30,,,% (percent)
ARQ,Europe,Western and Central Europe,Spain,Opioids,Heroin,,Wholesale,2018,0.41,,,% (percent)
ARQ,Europe,Western and Central Europe,Spain,Opioids,Heroin,,Street,2017,0.32,,,% (percent)
ARQ,Europe,Western and Central Europe,Spain,Opioids,Heroin,,Wholesale,2017,0.39,,,% (percent)
ARQ,Europe,Western and Central Europe,Spain,Opioids,Heroin,,Wholesale,2016,0.40,,,% (percent)
ARQ,Europe,Western and Central Europe,Spain,Opioids,Heroin,,Street,2016,0.31,,,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2019,190.00,,,Mg/Tablet
ARQ,Europe,Western and Central Europe,Sweden,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2019,0.84,,,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2017,0.94,0.98,0.01,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2017,143.00,241.00,110.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Sweden,Amphetamine-type stimulants,Amphetamine,,Street,2019,0.31,,,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Amphetamine-type stimulants,Amphetamine,,Street,2017,0.28,0.01,1.00,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Amphetamine-type stimulants,Methamphetamine,,Street,2019,0.88,,,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Amphetamine-type stimulants,Methamphetamine,,Street,2017,0.11,0.05,0.20,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2019,0.27,,,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2017,0.10,0.00,0.28,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Cannabis-type drugs,Cannabis resin (hashish),,Street,2019,0.12,,,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Cannabis-type drugs,Cannabis resin (hashish),,Street,2017,0.26,0.00,0.44,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Cocaine-type,Cocaine,,Street,2019,0.65,,,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Cocaine-type,Cocaine,,Street,2017,0.56,0.02,0.98,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Opioids,Heroin,,Street,2019,0.22,,,% (percent)
ARQ,Europe,Western and Central Europe,Sweden,Opioids,Heroin,,Street,2017,0.25,0.09,0.51,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2017,115.00,,220.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Switzerland,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2017,0.70,0.30,0.75,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2017,0.70,,,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Wholesale,2017,115.00,,220.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Switzerland,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2016,0.63,0.40,0.86,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Wholesale,2016,112.00,62.00,162.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Switzerland,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2016,112.00,62.00,162.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Switzerland,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2016,0.78,0.76,0.80,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants,Amphetamine,,Street,2017,0.19,0.05,0.25,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants,Amphetamine,,Wholesale,2017,0.18,0.02,0.78,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants,Amphetamine,,Wholesale,2016,0.21,,0.37,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants,Amphetamine,,Street,2016,0.17,,,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants,Methamphetamine,,Street,2017,0.78,0.05,0.80,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2017,0.78,0.05,0.85,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants,Methamphetamine,Tablets,Street,2017,18.00,0.00,39.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants,Methamphetamine,Tablets,Wholesale,2017,18.00,,39.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants,Methamphetamine,Tablets,Wholesale,2016,14.00,10.00,18.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants,Methamphetamine,Tablets,Street,2016,14.00,10.00,18.00,Mg/Tablet
ARQ,Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2016,0.69,0.45,0.93,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Amphetamine-type stimulants,Methamphetamine,,Street,2016,0.77,,,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2017,0.10,0.00,0.33,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2017,0.10,0.00,0.33,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Cannabis-type drugs,Cannabis herb (marijuana),,Street,2016,0.11,0.05,0.17,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Cannabis-type drugs,Cannabis herb (marijuana),,Wholesale,2016,0.11,0.05,0.17,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Cannabis-type drugs,Cannabis oil,,Street,2017,0.06,0.01,0.33,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Cannabis-type drugs,Cannabis oil,,Wholesale,2017,0.06,0.01,0.33,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Cannabis-type drugs,Cannabis oil,,Wholesale,2016,0.46,0.65,0.26,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Cannabis-type drugs,Cannabis resin (hashish),,Wholesale,2017,0.19,0.00,0.65,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Cannabis-type drugs,Cannabis resin (hashish),,Street,2017,0.19,0.00,0.65,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Cannabis-type drugs,Cannabis resin (hashish),,Street,2016,0.18,0.09,0.27,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Cocaine-type,Cocaine,,Wholesale,2017,0.71,0.00,1.00,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Cocaine-type,Cocaine,,Street,2017,0.66,0.05,1.00,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Cocaine-type,Cocaine,,Street,2016,0.57,0.35,0.79,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Cocaine-type,Cocaine,,Wholesale,2016,0.81,0.69,0.93,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Opioids,Heroin,,Street,2017,0.30,0.01,0.65,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Opioids,Heroin,,Wholesale,2017,0.18,0.01,0.90,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Opioids,Heroin,,Wholesale,2016,0.26,0.09,0.43,% (percent)
ARQ,Europe,Western and Central Europe,Switzerland,Opioids,Heroin,,Street,2016,0.21,0.01,0.41,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2019,0.71,0.12,0.92,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2019,0.77,0.05,0.89,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2018,0.76,0.03,0.92,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2018,0.72,0.05,0.83,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2017,0.74,0.02,0.89,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2017,0.69,0.07,0.88,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2016,0.72,0.09,0.85,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2016,0.75,0.15,0.98,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Amphetamine,,Street,2019,0.13,0.01,0.67,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Amphetamine,,Wholesale,2019,0.13,0.01,0.72,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Amphetamine,,Street,2018,0.11,0.01,0.52,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Amphetamine,,Wholesale,2018,0.14,0.01,0.65,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Amphetamine,,Wholesale,2017,0.19,0.01,0.78,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Amphetamine,,Street,2017,0.10,0.01,0.65,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Amphetamine,,Street,2016,0.10,0.01,0.66,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Amphetamine,,Wholesale,2016,0.13,0.01,0.74,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2019,0.64,0.33,0.82,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Methamphetamine,,Street,2019,0.79,0.12,0.87,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Methamphetamine,,Street,2018,0.73,0.05,0.84,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2018,0.69,0.44,0.83,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2017,0.77,0.18,0.83,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Methamphetamine,,Street,2017,0.71,0.01,0.89,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Methamphetamine,,Street,2016,0.75,0.01,0.83,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Amphetamine-type stimulants,Methamphetamine,,Wholesale,2016,0.74,0.16,0.83,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,,Wholesale,2019,0.66,0.01,0.97,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,,Street,2019,0.74,0.05,1.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Coca paste/refined cocaine base (intermediate products) (please specify),,Street,2019,0.74,0.05,1.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Coca paste/refined cocaine base (intermediate products) (please specify),,Wholesale,2019,0.66,0.01,0.97,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,,Street,2019,0.66,0.01,1.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,,Wholesale,2018,0.70,0.01,0.99,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,,Wholesale,2018,0.69,0.01,0.96,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,,Street,2018,0.63,0.01,0.95,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,,Street,2018,0.77,0.01,1.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,,Street,2017,0.76,0.07,1.00,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,,Street,2017,0.60,0.01,0.95,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,,Wholesale,2017,0.68,0.01,0.99,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,,Wholesale,2017,0.73,0.14,0.97,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,,Wholesale,2016,0.65,0.01,0.97,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,,Street,2016,0.54,0.01,0.96,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,,Wholesale,2016,0.66,0.05,0.97,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Cocaine-type,Cocaine,,Street,2016,0.71,0.04,0.99,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Opioids,Heroin,,Street,2019,0.48,0.01,0.84,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Opioids,Heroin,,Wholesale,2019,0.49,0.01,0.84,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Opioids,Heroin,,Street,2018,0.47,0.02,0.84,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Opioids,Heroin,,Wholesale,2018,0.51,0.01,0.78,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Opioids,Heroin,,Street,2017,0.38,0.01,0.91,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Opioids,Heroin,,Wholesale,2017,0.45,0.01,0.67,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Opioids,Heroin,,Street,2016,0.43,0.01,0.92,% (percent)
ARQ,Europe,Western and Central Europe,United Kingdom,Opioids,Heroin,,Wholesale,2016,0.45,0.01,0.90,% (percent)
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2019,45.00,30.00,70.00,Mg/Tablet
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2019,0.76,0.48,0.84,% (percent)
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Wholesale,2019,65.00,30.00,140.00,Mg/Tablet
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2019,0.71,0.01,0.86,% (percent)
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2018,0.45,0.09,0.48,% (percent)
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2018,142.00,12.50,217.50,Mg/Tablet
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,“Ecstasy”-type substances,,Street,2017,0.54,0.01,0.85,% (percent)
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Wholesale,2017,21.60,5.20,45.00,Mg/Tablet
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2017,40.00,30.00,60.00,Mg/Tablet
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,“Ecstasy”-type substances,,Wholesale,2017,0.37,0.09,0.84,% (percent)
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,"3,4-methylenedioxymethamphetamine (MDMA)",,Wholesale,2016,0.76,0.72,0.76,% (percent)
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,"3,4-methylenedioxymethamphetamine (MDMA)",,Street,2016,0.71,0.05,0.81,% (percent)
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Street,2016,83.00,45.00,63.00,Mg/Tablet
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,“Ecstasy”-type substances,Powder,Street,2016,0.38,0.00,0.82,% (percent)
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,“Ecstasy”-type substances,Tablets,Wholesale,2016,36.00,31.00,48.00,Mg/Tablet
ARQ,Oceania,Australia and New Zealand,Australia,“Ecstasy”-type substances,“Ecstasy”-type substances,Powder,Wholesale,2016,0.78,0.76,0.80,% (percent)
